row,id,offspring,sex,status,terr,lat,long,disp,Lddisp,year
0,238,0,Male,S,34HJ2,-836,-419,NA,NA,1990
0,238,0,Male,S,23FG3,-832,-325,NA,NA,1991
0,238,0,Male,S,34GH5,-815,-340,NA,NA,1992
0,238,0,Male,P,12GH1,-887,-317,NA,NA,1993
0,245,0,Male,S,1314CD4,-241,-235,NA,NA,1990
0,500,1,Male,NA,45GH2R2,-962,-1116,NA,NA,2007
0,501,1,Male,NA,12CD5R2,-1091,-921,NA,NA,2007
0,502,1,Female,NA,01BC3R2,-1133,-870,NA,NA,2007
0,503,1,Female,NA,23CD4R2,-1050,-924,NA,NA,2007
0,504,1,Female,NA,-10OA2R2,-1192,-734,NA,NA,2007
0,505,1,Male,NA,SS22,-965,-560,NA,NA,2007
0,506,1,Male,NA,45DE2R2,-974,-961,N,N,2007
0,507,1,Male,NA,23EF4R2,-1050,-1025,NA,NA,2007
0,508,1,Male,NA,01AB1R2,-1138,-790,NA,NA,2007
0,509,1,Male,NA,01AB1R2,-1138,-790,N,N,2007
0,510,1,Male,NA,23DE1R2,-1028,-977,NA,NA,2007
0,511,1,Female,NA,45DE3R2,-960,-979,NA,NA,2007
0,512,1,Female,NA,45CD3R2,-946,-926,N,N,2007
0,518,1,Female,NA,34FG3R2,-985,-1088,NA,NA,2007
0,519,1,Female,NA,23GH3R2,-1028,-1116,N,N,2007
0,520,1,Male,NA,45GH10R2,-942,-1100,NA,NA,2007
0,521,1,Female,NA,12GH1R2,-1097,-1108,NA,NA,2007
0,522,1,Female,NA,56FG4,-685,-300,NA,NA,2007
0,523,1,Male,NA,45GH4R2,-945,-1141,NA,NA,2006
0,523,0,Male,S,45GH4R2,-945,-1141,NA,NA,2007
0,524,1,Male,NA,67FG1,-664,-304,NA,NA,2007
0,525,1,Female,NA,34GH1R2,-1014,-1093,NA,NA,2007
0,526,1,Female,NA,23EF2R2,-1035,-1007,NA,NA,2007
0,527,1,Female,NA,23EF4R2,-1050,-1025,NA,NA,2007
0,528,1,Male,NA,45FG3,-739,-350,NA,NA,2007
0,529,1,Female,NA,12CD4R2,-1115,-932,NA,NA,2007
0,530,1,Female,NA,12CD3R2,-1114,-914,NA,NA,2007
0,531,1,Male,NA,SS2,-1015,-544,NA,NA,2007
0,532,1,Male,NA,23GH1,-846,-352,NA,NA,2007
0,533,1,Female,NA,12GH2,-881,-326,NA,NA,2007
0,534,1,Female,NA,23JK1,-855,-445,NA,NA,2007
0,536,1,Female,NA,34GH2R2,-983,-1114,NA,NA,2006
0,536,0,Female,S,34GH2R2,-983,-1114,NA,NA,2007
0,537,1,Female,NA,56FG1,-723,-315,NA,NA,2007
0,538,1,Female,NA,45GH1R2,-959,-1094,NA,NA,2007
0,539,1,Male,NA,56FG3,-707,-332,NA,NA,2007
0,540,1,Female,NA,23FG1R2,-1052,-1054,N,N,2007
0,541,1,Male,NA,45FG3R2,-940,-1065,NA,NA,2007
0,542,1,Female,NA,34GH2,-809,-367,NA,NA,2007
0,543,1,Female,NA,01AB1R2,-1138,-790,NA,NA,2006
0,543,0,Female,S,01AB1R2,-1138,-790,NA,NA,2007
0,544,1,Female,NA,34GH5,-815,-340,NA,NA,2007
0,545,1,Female,NA,23FG1,-848,-297,NA,NA,2006
0,545,0,Female,S,23FG1,-848,-297,NA,NA,2007
0,546,1,Female,NA,45FG2,-741,-329,NA,NA,2007
0,547,1,Male,NA,56EF1,-696,-283,NA,NA,2007
0,548,1,Male,NA,67EF2,-667,-281,NA,NA,2007
0,549,1,Female,NA,34GH3,-795,-375,NA,NA,2007
0,550,1,Female,NA,34HJ1,-846,-408,NA,NA,2007
0,551,1,Male,NA,56EF1,-696,-283,NA,NA,2006
0,551,0,Male,S,56EF1,-696,-283,NA,NA,2007
0,552,1,Female,NA,34HJ6,-820,-390,NA,NA,2007
0,553,1,Female,NA,45KL1,-775,-475,NA,NA,2007
0,554,1,Female,NA,56FG2,-682,-328,NA,NA,2007
0,555,1,Female,NA,34GH5,-815,-340,NA,NA,2007
0,556,1,Female,NA,34HJ6,-820,-390,NA,NA,2007
0,557,1,Male,NA,67EF3,-630,-295,NA,NA,2007
0,558,1,Female,NA,34HJ3,-798,-419,NA,NA,2007
0,560,1,Female,NA,45JK2,-783,-449,NA,NA,2007
0,561,1,Male,NA,56FG5,-680,-320,NA,NA,2007
0,562,1,Female,NA,34GH4,-824,-354,NA,NA,2006
0,562,0,Female,S,34GH4,-824,-354,NA,NA,2007
0,563,1,Male,NA,SS11,-1087,-530,NA,NA,2007
0,564,1,Male,NA,45FG6,-770,-330,NA,NA,2007
0,565,1,Male,NA,01FG1,-946,-348,NA,NA,2007
0,566,1,Female,NA,SS15,-1120,-645,NA,NA,2007
0,567,1,Male,NA,SS2,-1015,-544,NA,NA,2007
0,569,1,Female,NA,23GH1,-846,-352,NA,NA,2006
0,569,0,Female,S,23GH1,-846,-352,NA,NA,2007
0,570,1,Female,NA,SS18,-960,-500,NA,NA,2007
0,571,1,Female,NA,01FG2,-915,-315,NA,NA,2007
0,572,1,Male,NA,SS15,-1120,-645,NA,NA,2006
0,572,0,Male,S,SS15,-1120,-645,NA,NA,2007
0,573,1,Male,NA,45FG5,-775,-335,NA,NA,2007
0,574,1,Female,NA,1112CD8,-380,-187,NA,NA,2007
0,575,1,Male,NA,SS8,-1066,-657,NA,NA,2007
0,576,1,Male,NA,01FG2,-915,-315,NA,NA,2006
0,576,0,Male,S,01FG2,-915,-315,NA,NA,2007
0,577,1,Female,NA,1112CD8,-380,-187,NA,NA,2007
0,578,1,Male,NA,SS16,-1142,-645,NA,NA,2007
0,579,1,Female,NA,45GH1,-759,-365,NA,NA,2007
0,580,1,Female,NA,SS14,-1050,-570,NA,NA,2007
0,581,1,Male,NA,34GH4,-824,-354,NA,NA,2007
0,582,1,Male,NA,78CD2,-575,-205,NA,NA,2007
0,583,1,Male,NA,SS21,-1055,-560,NA,NA,2007
0,584,1,Female,NA,23GH2,-863,-350,NA,NA,2007
0,585,1,Male,NA,23GH1,-846,-352,NA,NA,2007
0,586,1,Female,NA,01FG1,-946,-348,NA,NA,2007
0,587,1,Male,NA,56GH2,-690,-355,NA,NA,2007
0,588,1,Female,NA,67GH6,-665,-370,NA,NA,2007
0,589,1,Male,NA,45GH3,-724,-377,NA,NA,2006
0,589,0,Male,S,45GH3,-724,-377,NA,NA,2007
0,590,1,Female,NA,45HJ1,-771,-393,NA,NA,2007
0,591,1,Male,NA,34HJ3,-798,-419,NA,NA,2007
0,592,1,Female,NA,45JK2,-783,-449,NA,NA,2006
0,592,0,Female,S,45JK2,-783,-449,NA,NA,2007
0,593,1,Female,NA,45HJ2,-788,-423,NA,NA,2007
0,594,1,Male,NA,45JK3,-757,-445,NA,NA,2007
0,595,1,Male,NA,45JK4,-740,-440,NA,NA,2007
0,596,1,Male,NA,67GH2,-658,-392,NA,NA,2007
0,597,1,Female,NA,67GH3,-635,-400,NA,NA,2007
0,598,1,Male,NA,78GH2,-622,-386,NA,NA,2007
0,599,1,Male,NA,67GH5,-635,-345,NA,NA,2006
0,599,0,Male,S,67GH5,-635,-345,NA,NA,2007
0,600,1,Female,NA,67GH1,-675,-349,NA,NA,2007
0,601,1,Male,NA,1011BC2,-400,-170,NA,NA,2007
0,602,1,Male,NA,1213BC2,-331,-155,N,N,2007
0,604,1,Male,NA,1011AB2,-386,-115,NA,NA,2007
0,607,1,Male,NA,1011CD1,-412,-188,N,N,2007
0,610,1,Male,NA,1112AB4,-355,-115,NA,NA,2007
0,611,1,Male,NA,45JK2,-783,-449,NA,NA,2007
0,612,1,Female,NA,45FG4,-758,-290,NA,NA,2007
0,613,1,Female,NA,45GH4,-780,-350,NA,NA,2007
0,614,1,Male,NA,78GH1,-633,-366,NA,NA,2007
0,615,1,Male,NA,23FG2,-835,-299,NA,NA,2007
0,616,1,Female,NA,67EF1,-658,-285,NA,NA,2007
0,617,1,Male,NA,1112AB6,-352,-150,NA,NA,2007
0,618,1,Male,NA,45FG2,-741,-329,NA,NA,2007
0,619,1,Male,NA,45FG2,-741,-329,NA,NA,2007
0,620,1,Male,NA,67GH1,-675,-349,NA,NA,2007
0,621,1,Female,NA,23FG2,-835,-299,NA,NA,2006
0,621,0,Female,S,23FG2,-835,-299,NA,NA,2007
0,622,1,Female,NA,45HJ1,-771,-393,NA,NA,2007
0,623,1,Male,NA,56FG1,-723,-315,NA,NA,2007
0,624,1,Female,NA,1011AB1,-396,-144,N,N,2007
0,625,1,Female,NA,34HJ3,-798,-419,NA,NA,2007
0,626,1,Female,NA,34HJ2,-836,-419,NA,NA,2007
0,627,1,Male,NA,12GH2,-881,-326,NA,NA,2007
0,628,1,Female,NA,12FG1,-899,-310,NA,NA,2006
0,628,0,Female,S,12FG1,-899,-310,NA,NA,2007
0,629,1,Male,NA,45FG4,-758,-290,NA,NA,2007
0,630,1,Female,NA,1011CD1,-412,-188,NA,NA,2007
0,631,1,Male,NA,56FG2,-682,-328,NA,NA,2007
0,633,1,Female,NA,45HJ1,-771,-393,NA,NA,2007
0,634,1,Male,NA,56HJ1,-710,-415,NA,NA,2006
0,634,0,Male,S,56HJ1,-710,-415,NA,NA,2007
0,635,1,Female,NA,01FG1,-946,-348,NA,NA,2007
0,636,1,Male,NA,34KL1,-810,-460,NA,NA,2007
0,637,1,Female,NA,34JK1,-830,-435,NA,NA,2007
0,638,1,Female,NA,45FG4,-758,-290,NA,NA,2007
0,639,1,Male,NA,23FG1,-848,-297,NA,NA,2007
0,640,1,Female,NA,1112CD6,-340,-193,NA,NA,2007
0,641,1,Male,NA,01FG1,-946,-348,NA,NA,2007
0,642,1,Male,NA,23GH2,-863,-350,NA,NA,2007
0,643,1,Female,NA,45FG2,-741,-329,NA,NA,2007
0,644,1,Male,NA,1011DE7,-410,-230,NA,NA,2007
0,645,1,Female,NA,SS24,-925,-520,NA,NA,2007
0,646,1,Male,NA,01GH3,-960,-420,NA,NA,2007
0,647,1,Male,NA,89EF1,-525,-310,NA,NA,2007
0,648,1,Male,NA,SS11,-1087,-530,NA,NA,2007
0,649,1,Male,NA,SS18,-960,-500,NA,NA,2007
0,650,1,Female,NA,1011CD1,-412,-188,NA,NA,2007
0,651,1,Female,NA,34GH5,-815,-340,NA,NA,2007
0,652,1,Female,NA,12HJ3,-885,-372,NA,NA,2007
0,653,1,Female,NA,SS28,-1120,-660,NA,NA,2007
0,654,1,Female,NA,01FG1,-946,-348,NA,NA,2007
0,655,1,Female,NA,23GH4,-851,-366,NA,NA,2007
0,656,1,Male,NA,SS29,-990,-460,NA,NA,2007
0,657,1,Female,NA,1213OA3,-351,-94,NA,NA,2007
0,658,1,Male,NA,1011AB3,-410,-145,N,N,2007
0,659,1,Male,NA,1213BC1,-347,-178,NA,NA,2006
0,659,0,Male,S,1213BC1,-347,-178,NA,NA,2007
0,660,1,Female,NA,1112AB2,-362,-110,Y,N,2007
0,661,1,Male,NA,1112CD7,-394,-181,Y,N,2007
0,662,1,Male,NA,1112CD5,-350,-193,NA,NA,2007
0,663,1,Female,NA,1112AB3,-370,-120,NA,NA,2007
0,664,1,Male,NA,1213OA5,-325,-80,NA,NA,2007
0,665,1,Male,NA,1112CD2,-362,-201,N,N,2007
0,666,1,Male,NA,1112AB6,-352,-150,NA,NA,2007
0,667,1,Female,NA,1011DE4,-420,-228,NA,NA,2006
0,667,0,Female,S,1011DE4,-420,-228,NA,NA,2007
0,668,1,Male,NA,89CD1,-530,-205,NA,NA,2007
0,669,1,Male,NA,1213BC2,-331,-155,NA,NA,2007
0,670,1,Female,NA,1112CD8,-380,-187,NA,NA,2007
0,671,1,Male,NA,1112BC1,-361,-169,NA,NA,2007
0,672,1,Female,NA,1011DE6,-452,-260,NA,NA,2007
0,673,1,Female,NA,1011DE7,-410,-230,N,N,2007
0,674,1,Male,NA,1011DE7,-410,-230,NA,NA,2007
0,675,1,Male,NA,1112BC1,-361,-169,NA,NA,2007
0,676,1,Male,NA,67DE2,-637,-214,NA,NA,2006
0,676,0,Male,S,67DE2,-637,-214,NA,NA,2007
0,677,1,Female,NA,89FG2,-552,-346,NA,NA,2007
0,678,1,Male,NA,78CD1,-579,-197,NA,NA,2007
0,679,1,Female,NA,910EF2,-486,-312,NA,NA,2007
0,680,1,Female,NA,910EF1,-474,-280,NA,NA,2007
0,681,1,Male,NA,1112AB5,-375,-150,NA,NA,2007
0,682,1,Female,NA,910DE1,-515,-260,NA,NA,2007
0,683,1,Male,NA,89FG1,-550,-354,NA,NA,2006
0,683,0,Male,S,89FG1,-550,-354,NA,NA,2007
0,684,1,Female,NA,89EF2,-548,-295,NA,NA,2007
0,685,1,Female,NA,910CD1,-503,-221,NA,NA,2007
0,686,1,Male,NA,910DE2,-510,-262,NA,NA,2007
0,687,1,Male,NA,1112AB2,-362,-110,NA,NA,2007
0,688,1,Male,NA,1213AB1,-343,-150,Y,N,2007
0,689,1,Male,NA,1213OA5,-325,-80,Y,N,2007
0,690,1,Male,NA,910DE1,-515,-260,NA,NA,2007
0,691,1,Female,NA,89GH3,-541,-375,NA,NA,2007
0,692,1,Male,NA,1112CD1,-375,-210,NA,NA,2007
0,693,1,Female,NA,89FG2,-552,-346,NA,NA,2007
0,694,1,Male,NA,89GH2,-544,-380,NA,NA,2007
0,695,1,Male,NA,67DE1,-619,-214,NA,NA,2007
0,696,1,Female,NA,1112CD1,-375,-210,NA,NA,2007
0,697,1,Male,NA,910DE5,-480,-255,NA,NA,2007
0,698,1,Male,NA,67DE1,-619,-214,NA,NA,2007
0,699,1,Female,NA,67DE1,-619,-214,NA,NA,2007
0,700,1,Female,NA,910DE4,-480,-235,NA,NA,2007
0,701,1,Female,NA,1213OA6,-320,-70,NA,NA,2007
0,702,1,Female,NA,1112AB2,-362,-110,NA,NA,2007
0,704,1,Male,NA,910DE4,-480,-235,NA,NA,2007
0,705,1,Male,NA,910CD1,-503,-221,NA,NA,2007
0,706,1,Male,NA,910CD1,-503,-221,NA,NA,2007
0,707,1,Female,NA,89FG2,-552,-346,NA,NA,2007
0,708,1,Female,NA,1011EF3,-424,-326,NA,NA,2007
0,709,1,Female,NA,1011DE5,-442,-272,NA,NA,2007
0,710,1,Male,NA,1112DE2,-397,-255,NA,NA,2007
0,711,1,Female,NA,1112DE5,-399,-275,NA,NA,2007
0,712,1,Female,NA,1112DE3,-377,-254,NA,NA,2007
0,713,1,Female,NA,1112DE4,-362,-259,NA,NA,2007
0,714,1,Female,NA,1112DE1,-372,-235,NA,NA,2007
0,715,1,Male,NA,1213DE2,-338,-263,NA,NA,2007
0,716,1,Male,NA,1112EF1,-371,-319,NA,NA,2007
0,717,1,Male,NA,1112EF2,-366,-330,NA,NA,2007
0,718,1,Female,NA,1213FG1,-339,-341,NA,NA,2007
0,719,1,Female,NA,1213FG2,-330,-310,NA,NA,2007
0,720,1,Female,NA,1213DE6,-300,-276,NA,NA,2007
0,721,1,Male,NA,1213DE5,-315,-265,NA,NA,2007
0,722,1,Male,NA,1213DE7,-322,-273,NA,NA,2007
0,723,1,Male,NA,1213CD2,-310,-238,NA,NA,2007
0,724,1,Male,NA,1213CD3,-286,-228,NA,NA,2007
0,725,1,Male,NA,1314CD1,-276,-229,NA,NA,2007
0,726,1,Female,NA,1314CD6,-270,-235,NA,NA,2007
0,727,1,Female,NA,1314CD4,-241,-235,NA,NA,2006
0,727,0,Female,S,1314CD4,-241,-235,NA,NA,2007
0,728,1,Female,NA,1415DE1,-227,-296,NA,NA,2007
0,729,1,Male,NA,1415CD1,-212,-285,NA,NA,2007
0,730,1,Female,NA,1516BC1,-163,-271,NA,NA,2007
0,731,1,Male,NA,1415BC1,-195,-250,NA,NA,2007
0,799,1,Female,NA,23FG1,-848,-297,NA,NA,1990
0,845,1,Male,NA,45FG3R2,-940,-1065,XXX,?,2007
0,902,0,Male,S,67EF1,-658,-285,NA,NA,1990
0,902,0,Male,P,67FG1,-664,-304,NA,NA,1991
0,903,1,Female,NA,23FG1,-848,-297,NA,NA,1990
0,904,0,Female,S,1011DE2,-425,-255,NA,NA,1990
0,904,0,Female,S,1011DE2,-425,-255,NA,NA,1991
0,905,0,Male,S,78CD1,-579,-197,NA,NA,1990
0,906,0,Male,S,1213DE3,-307,-281,NA,NA,1990
0,906,0,Male,S,1314DE1,-282,-260,NA,NA,1991
0,906,0,Male,S,1314DE1,-282,-260,NA,NA,1992
0,906,0,Male,S,1314DE1,-282,-260,NA,NA,1993
0,907,0,Male,S,1213DE1,-346,-256,NA,NA,1990
0,907,0,Male,S,1213FG1,-339,-341,NA,NA,1991
0,908,0,Female,S,1112DE3,-377,-254,NA,NA,1990
0,908,0,Female,P,1112DE3,-377,-254,NA,NA,1991
0,909,1,Female,NA,1112DE3,-377,-254,NA,NA,1990
0,910,0,Female,S,1213CD1,-323,-239,NA,NA,1990
0,911,0,Female,S,1213FG1,-339,-341,NA,NA,1990
0,912,0,Female,S,1112DE4,-362,-259,NA,NA,1990
0,912,0,Female,S,1213CD1,-323,-239,NA,NA,1991
0,912,0,Female,S,1213CD1,-323,-239,NA,NA,1992
0,912,0,Female,S,1314CD1,-276,-229,NA,NA,1993
0,912,0,Female,P,1314CD2,-264,-229,NA,NA,1994
0,916,1,Female,NA,67EF2,-667,-281,Y,N,1990
0,916,0,Female,S,67EF1,-658,-285,NA,NA,1991
0,918,0,Male,S,34GH1,-811,-354,NA,NA,1990
0,919,1,Female,NA,23FG1,-848,-297,NA,NA,1990
0,919,0,Female,P,1314CD5,-252,-254,NA,NA,1991
0,920,0,Female,S,23GH1,-846,-352,NA,NA,1990
0,920,0,Female,S,23GH1,-846,-352,NA,NA,1991
0,920,0,Female,S,23GH3,-856,-361,NA,NA,1992
0,920,0,Female,S,23GH3,-856,-361,NA,NA,1993
0,921,0,Female,S,56EF1,-696,-283,NA,NA,1990
0,921,0,Female,S,56EF1,-696,-283,NA,NA,1991
0,921,0,Female,S,45FG2,-741,-329,NA,NA,1992
0,922,0,Female,S,1112EF1,-371,-319,NA,NA,1990
0,923,0,Male,S,1314CD5,-252,-254,NA,NA,1990
0,923,0,Male,S,1314CD5,-252,-254,NA,NA,1991
0,923,0,Male,S,1314CD2,-264,-229,NA,NA,1992
0,923,0,Male,P,1314CD2,-264,-229,NA,NA,1993
0,924,0,Female,S,23HJ1,-873,-383,NA,NA,1990
0,924,0,Female,S,23HJ1,-873,-383,NA,NA,1991
0,925,1,Female,NA,45JK2,-783,-449,NA,NA,1990
0,925,0,Female,P,45JK2,-783,-449,NA,NA,1991
0,981,1,Female,NA,1213CD1,-323,-239,NA,NA,1990
0,1059,1,Female,NA,SS2,-1015,-544,NA,NA,1993
0,1062,1,Female,NA,SS1,-964,-540,NA,NA,1992
0,1062,0,Female,S,SS1,-964,-540,NA,NA,1993
0,1062,0,Female,S,1112DE4,-362,-259,NA,NA,1994
0,1088,0,Female,P,12CD1R2,-1128,-884,NA,NA,1995
0,1151,0,Female,P,12CD4R2,-1115,-932,NA,NA,1995
0,1175,0,Male,S,45GH4R2,-945,-1141,NA,NA,1995
0,1175,0,Male,P,45GH4R2,-945,-1141,NA,NA,1996
0,1230,1,Female,NA,1112DE3,-377,-254,NA,NA,1992
0,1231,1,Female,NA,1011DE3,-406,-259,N,N,1992
0,1231,0,Female,S,1011DE3,-406,-259,NA,NA,1993
0,1231,0,Female,S,1011DE3,-406,-259,NA,NA,1994
0,1231,0,Female,S,1011DE3,-406,-259,NA,NA,1995
0,1231,0,Female,S,1011DE3,-406,-259,NA,NA,1996
0,1231,0,Female,S,1011DE3,-406,-259,NA,NA,1997
0,1232,1,Female,NA,1112EF2,-366,-330,NA,NA,1991
0,1232,0,Female,S,1112EF2,-366,-330,NA,NA,1992
0,1232,0,Female,P,1112EF2,-366,-330,NA,NA,1993
0,1233,1,Female,NA,1314DE2,-283,-270,NA,NA,1992
0,1234,1,Female,NA,1314DE2,-283,-270,NA,NA,1992
0,1235,1,Female,NA,1112CD1,-375,-210,Y,N,1992
0,1235,0,Female,S,1011DE1,-438,-243,NA,NA,1993
0,1235,0,Female,P,1011DE1,-438,-243,NA,NA,1994
0,1236,1,Male,NA,1112CD3,-362,-211,NA,NA,1991
0,1236,0,Male,S,1112CD3,-362,-211,NA,NA,1992
0,1236,0,Male,S,1112CD3,-362,-211,NA,NA,1993
0,1236,0,Male,P,1112CD3,-362,-211,NA,NA,1994
0,1238,1,Male,NA,1112DE3,-377,-254,NA,NA,1992
0,1238,0,Male,P,23FG2,-835,-299,NA,NA,1993
0,1239,1,Female,NA,1112CD2,-362,-201,NA,NA,1992
0,1239,0,Female,P,1112CD1,-375,-210,NA,NA,1993
0,1240,1,Female,NA,67GH1,-675,-349,N,N,1992
0,1240,0,Female,S,67GH1,-675,-349,NA,NA,1993
0,1240,0,Female,P,67GH2,-658,-392,NA,NA,1994
0,1241,1,Female,NA,45HJ1,-771,-393,NA,NA,1992
0,1242,1,Male,NA,67EF1,-658,-285,NA,NA,1991
0,1242,0,Male,S,67EF1,-658,-285,NA,NA,1992
0,1242,0,Male,S,67EF1,-658,-285,NA,NA,1993
0,1242,0,Male,S,67FG1,-664,-304,NA,NA,1994
0,1242,0,Male,P,56EF1,-696,-283,NA,NA,1995
0,1243,1,Male,NA,67GH1,-675,-349,Y,N,1992
0,1243,0,Male,S,45GH1,-759,-365,NA,NA,1993
0,1243,0,Male,P,45GH1,-759,-365,NA,NA,1994
0,1244,1,Male,NA,67FG1,-664,-304,NA,NA,1991
0,1244,0,Male,S,67FG1,-664,-304,NA,NA,1992
0,1244,0,Male,S,67FG1,-664,-304,NA,NA,1993
0,1244,0,Male,P,56FG2,-682,-328,NA,NA,1994
0,1245,1,Male,NA,23FG3,-832,-325,NA,NA,1991
0,1245,0,Male,S,23FG3,-832,-325,NA,NA,1992
0,1245,0,Male,S,34GH4,-824,-354,NA,NA,1993
0,1245,0,Male,S,34GH4,-824,-354,NA,NA,1994
0,1245,0,Male,S,34GH4,-824,-354,NA,NA,1995
0,1245,0,Male,P,34GH4,-824,-354,NA,NA,1996
0,1246,1,Male,NA,23GH4,-851,-366,NA,NA,1992
0,1247,1,Female,NA,34GH2,-809,-367,Y,N,1992
0,1247,0,Female,S,34GH3,-795,-375,NA,NA,1993
0,1247,0,Female,S,34GH3,-795,-375,NA,NA,1994
0,1247,0,Female,P,34GH3,-795,-375,NA,NA,1995
0,1248,1,Female,NA,1011AB1,-396,-144,NA,NA,1991
0,1248,0,Female,S,1011AB1,-396,-144,NA,NA,1992
0,1249,1,Male,NA,1213DE3,-307,-281,NA,NA,1992
0,1250,1,Female,NA,1213FG1,-339,-341,Y,N,1992
0,1250,0,Female,S,1112EF2,-366,-330,NA,NA,1993
0,1250,0,Female,S,1112EF2,-366,-330,NA,NA,1994
0,1250,0,Female,P,1112EF2,-366,-330,NA,NA,1995
0,1258,0,Male,P,12CD5R2,-1091,-921,NA,NA,1995
0,1261,0,Female,S,12FG2R2,-1095,-1051,NA,NA,1995
0,1261,0,Female,P,12FG2R2,-1095,-1051,NA,NA,1996
0,1262,0,Male,S,12FG3R2,-1074,-1053,NA,NA,1995
0,1262,0,Male,P,12FG3R2,-1074,-1053,NA,NA,1996
0,1267,0,Male,S,01BC1R2,-1144,-835,NA,NA,1995
0,1267,0,Male,P,01BC1R2,-1144,-835,NA,NA,1996
0,1276,1,Male,NA,23GH3,-856,-361,NA,NA,1992
0,1278,1,Male,NA,34GH4,-824,-354,Y,N,1992
0,1278,0,Male,S,34GH2,-809,-367,NA,NA,1993
0,1278,0,Male,S,23FG2,-835,-299,NA,NA,1994
0,1280,1,Male,NA,45FG3,-739,-350,NA,NA,1991
0,1280,0,Male,S,45FG3,-739,-350,NA,NA,1992
0,1280,0,Male,S,45FG3,-739,-350,NA,NA,1993
0,1280,0,Male,S,45FG2,-741,-329,NA,NA,1994
0,1282,1,Male,NA,56EF1,-696,-283,N,N,1992
0,1282,0,Male,S,56EF1,-696,-283,NA,NA,1993
0,1282,0,Male,S,56EF1,-696,-283,NA,NA,1994
0,1285,1,Male,NA,67GH2,-658,-392,NA,NA,1991
0,1285,0,Male,S,67GH2,-658,-392,NA,NA,1992
0,1354,1,Female,NA,34GH3,-795,-375,NA,NA,1992
0,1354,0,Female,P,34GH3,-795,-375,NA,NA,1993
0,1356,1,Female,NA,01FG1,-946,-348,N,N,1992
0,1356,0,Female,S,01FG1,-946,-348,NA,NA,1993
0,1357,1,Male,NA,23GH2,-863,-350,NA,NA,1991
0,1357,0,Male,S,23GH2,-863,-350,NA,NA,1992
0,1357,0,Male,S,23GH2,-863,-350,NA,NA,1993
0,1357,0,Male,S,23GH2,-863,-350,NA,NA,1994
0,1357,0,Male,S,23GH2,-863,-350,NA,NA,1995
0,1357,0,Male,S,23GH2,-863,-350,NA,NA,1996
0,1357,0,Male,S,23GH2,-863,-350,NA,NA,1997
0,1357,0,Male,P,23GH2,-863,-350,NA,NA,1998
0,1359,1,Male,NA,1213CD1,-323,-239,NA,NA,1992
0,1359,0,Male,P,1213CD1,-323,-239,NA,NA,1993
0,1361,1,Female,NA,45FG1,-733,-299,N,N,1992
0,1361,0,Female,S,45FG1,-733,-299,NA,NA,1993
0,1361,0,Female,P,45FG1,-733,-299,NA,NA,1994
0,1404,1,Female,NA,1213FG1,-339,-341,NA,NA,1992
0,1404,0,Female,P,1213FG1,-339,-341,NA,NA,1993
0,1405,1,Female,NA,56FG2,-682,-328,NA,NA,1991
0,1405,0,Female,S,56FG2,-682,-328,NA,NA,1992
0,1405,0,Female,S,56FG2,-682,-328,NA,NA,1993
0,1439,1,Female,NA,67EF1,-658,-285,Y,N,1992
0,1439,0,Female,S,67EF2,-667,-281,NA,NA,1993
0,1439,0,Female,S,56FG2,-682,-328,NA,NA,1994
0,1439,0,Female,S,56FG2,-682,-328,NA,NA,1995
0,1440,1,Female,NA,34HJ2,-836,-419,N,N,1992
0,1440,0,Female,S,34HJ2,-836,-419,NA,NA,1993
0,1440,0,Female,S,23GH4,-851,-366,NA,NA,1994
0,1443,1,Female,NA,1213CD4,-315,-251,N,N,1992
0,1443,0,Female,S,1213CD4,-315,-251,NA,NA,1993
0,1443,0,Female,S,1213CD2,-310,-238,NA,NA,1994
0,1443,0,Female,P,1213CD2,-310,-238,NA,NA,1995
0,1444,1,Male,NA,1112DE2,-397,-255,XXX,?,1991
0,1444,0,Male,S,1112DE2,-397,-255,NA,NA,1992
0,1445,1,Male,NA,1112DE4,-362,-259,NA,NA,1992
0,1445,0,Male,P,1112DE4,-362,-259,NA,NA,1993
0,1446,1,Male,NA,45JK1,-789,-433,NA,NA,1991
0,1446,0,Male,S,45JK1,-789,-433,NA,NA,1992
0,1446,0,Male,S,45JK1,-789,-433,NA,NA,1993
0,1446,0,Male,S,45JK2,-783,-449,NA,NA,1994
0,1446,0,Male,S,34HJ3,-798,-419,NA,NA,1995
0,1446,0,Male,S,34HJ4,-787,-399,NA,NA,1996
0,1447,1,Male,NA,34HJ1,-846,-408,N,N,1992
0,1447,0,Male,S,34HJ1,-846,-408,NA,NA,1993
0,1447,0,Male,S,34HJ1,-846,-408,NA,NA,1994
0,1447,0,Male,S,34HJ1,-846,-408,NA,NA,1995
0,1447,0,Male,S,34HJ1,-846,-408,NA,NA,1996
0,1447,0,Male,S,23HJ3,-845,-394,NA,NA,1997
0,1447,0,Male,P,23HJ3,-845,-394,NA,NA,1998
0,1448,1,Female,NA,1112DE2,-397,-255,NA,NA,1992
0,1448,0,Female,P,1112DE2,-397,-255,NA,NA,1993
0,1457,0,Male,S,34FG2R2,-986,-1047,NA,NA,1995
0,1457,0,Male,S,34FG2R2,-986,-1047,NA,NA,1996
0,1476,0,Female,S,01AB3R2,-1158,-813,NA,NA,1995
0,1476,0,Female,S,01AB3R2,-1158,-813,NA,NA,1996
